,arctic_trend,world_trend,AA,Ensemble_member,Model,No_arctic_crossing_year,World_crossing_year,gap
161,0.1592428249597759,0.050637098181423576,3.1447857535050217,r13i1p1f2,UKESM1-0-LL,2022.853,2020.855,1.9980000000000473
162,0.16688061859986442,0.04419018754169268,3.7764179761042067,r16i1p1f2,UKESM1-0-LL,2028.063,2024.925,3.1380000000001473
163,0.15042409382830754,0.037247386605168804,4.038514041880008,r17i1p1f2,UKESM1-0-LL,2027.086,2023.464,3.622000000000071
164,0.12625797257412819,0.03596578309163278,3.5105025310432163,r18i1p1f2,UKESM1-0-LL,2028.738,2024.469,4.2690000000000055
165,0.15702558989225254,0.048790487245305346,3.218364864912507,r19i1p1f2,UKESM1-0-LL,2026.382,2023.763,2.619000000000142
166,0.1725309749707279,0.043486384874435846,3.9674710939734363,r1i1p1f2,UKESM1-0-LL,2026.287,2022.608,3.6790000000000873
167,0.18627802976928687,0.05615864810709691,3.316996331785744,r2i1p1f2,UKESM1-0-LL,2022.407,2019.858,2.548999999999978
168,0.17279202849213435,0.04529499519353974,3.814815030972319,r3i1p1f2,UKESM1-0-LL,2026.56,2023.016,3.543999999999869
169,0.19807057143614087,0.04852409563643946,4.081901348974315,r4i1p1f2,UKESM1-0-LL,2028.099,2024.731,3.367999999999938
170,0.16960979460747638,0.03904394860258392,4.344073811127076,r8i1p1f2,UKESM1-0-LL,2027.224,2023.685,3.5389999999999873
171,0.18232086955186017,0.0526503248245794,3.462863147745388,r9i1p1f2,UKESM1-0-LL,2021.706,2019.949,1.7569999999998345
